Study Hours,Sleep Hours,Social Media,Attendance,Past Avg Score,Final Score
1.26,5.48,4.37,56.8,85.79,70.38
7.86,3.42,2.86,51.88,66.67,117.5
1.09,3.95,4.02,71.72,67.29,62.03
4.59,6.21,2.33,52.31,85.69,105.25
4.69,8.28,0.15,94.77,56.15,117.68
4.3,8.98,4.52,54.58,58.56,96.35
6.16,7.57,1.17,99.06,52.34,126.45
5.03,8.71,3.41,96.37,96.04,131.92
3.44,3.11,4.89,71.92,83.16,85.34
5.1,5.02,3.43,84.38,93.24,116.73
6.43,3.85,4.19,74.09,82.48,116.28
1.71,5.81,2.15,57.15,53.74,67.16
1.3,5.98,4.12,72.94,82.44,76.24
2.25,5.54,3.88,96.65,77.04,88.94
6.51,8.08,4.43,60.18,61.19,116.54
7.62,4.35,2.91,64.78,97.42,134.21
5.27,6.44,3.02,89.52,76.06,117.99
3.39,3.43,0.63,81.07,50.42,84.06
7.38,5.98,0.65,76.25,67.87,133.09
2.13,3.66,3.97,50.8,77.32,68.37
2.99,7.47,0.46,52.12,65.47,90.2
3.59,8.93,3.24,55.73,67.38,96.26
3.25,7.19,2.42,97.22,53.12,96.43
4.31,7.33,1.78,74.4,54.34,101.25
5.46,4.28,1.81,51.43,66.6,100.43
6.87,4.52,3.4,51.82,89.57,119.94
5.72,5.44,1.4,99.04,59.35,118.48
4.87,5.31,4.1,80.32,69.64,103.55
5.3,7.69,4.49,73.89,94.57,121.82
5.07,4.5,3.39,94.75,50.59,101.0
7.76,8.01,3.55,66.39,76.4,137.25
4.99,5.1,4.88,69.47,94.19,108.95
7.27,4.1,1.32,66.06,54.23,116.55
2.71,8.23,3.19,75.05,74.78,95.14
2.67,5.17,1.53,85.73,67.97,89.33
2.24,6.87,4.1,89.23,68.05,86.56
3.19,7.82,3.07,78.97,93.42,107.1
4.37,6.26,3.73,82.51,77.74,106.51
7.13,8.9,0.78,68.81,55.18,131.98
5.25,3.08,1.73,54.47,76.48,99.99
6.36,8.42,1.31,67.7,64.69,126.07
2.61,3.02,3.37,50.95,92.53,78.1
4.84,6.41,0.51,83.11,94.07,124.31
6.71,5.33,3.81,73.34,74.98,120.8
3.22,7.11,2.17,98.45,73.22,104.81
5.18,3.02,0.81,88.93,95.17,118.76
2.66,3.68,0.5,68.27,94.32,92.17
6.02,4.76,4.79,92.26,65.67,112.78
4.12,4.63,0.12,86.31,95.2,114.69
6.96,6.86,4.56,54.29,93.9,128.0
2.16,8.33,1.1,59.85,92.8,97.27
7.14,7.94,2.47,92.63,93.42,148.28
5.72,8.59,2.0,89.38,65.64,126.32
7.63,8.85,3.65,86.89,82.92,147.2
4.14,7.34,2.61,88.72,64.25,106.4
4.84,8.06,0.49,91.9,88.57,129.75
2.22,5.69,1.44,66.68,87.54,89.2
2.19,8.38,4.92,76.53,55.28,80.11
6.83,3.57,2.56,51.09,90.86,118.74
1.14,7.08,4.81,63.0,86.13,75.26
7.3,7.64,1.89,85.2,79.02,142.01
5.71,4.84,3.55,78.33,91.01,118.7
5.42,7.6,0.14,75.65,63.32,119.28
4.84,8.02,3.34,70.53,96.32,120.6
4.23,7.63,0.88,59.73,76.66,107.83
2.71,3.64,1.64,70.72,89.24,88.97
6.9,8.3,3.24,68.9,53.27,122.5
6.81,3.37,0.91,86.16,80.5,127.65
4.07,5.89,3.25,65.89,70.09,95.58
3.7,5.66,3.85,84.29,94.21,105.59
4.98,8.42,1.34,59.94,83.23,118.71
2.51,7.54,3.59,71.89,79.52,91.37
2.29,8.83,0.11,79.44,67.86,97.84
5.72,6.41,1.75,58.29,56.26,107.2
4.07,5.35,1.03,99.95,56.84,103.36
1.9,5.41,2.97,80.0,71.32,79.94
1.92,7.87,3.65,91.28,86.17,95.4
4.54,3.79,2.34,53.19,90.84,99.87
4.83,4.19,1.63,94.37,60.27,105.25
6.62,5.6,0.51,73.1,92.67,134.33
4.77,6.47,1.73,74.81,82.84,114.45
4.02,5.89,4.02,52.7,86.16,96.1
3.57,7.33,4.08,89.6,79.62,104.7
4.01,5.68,3.72,92.45,83.06,106.64
7.8,8.25,1.2,81.1,95.48,155.09
7.64,3.98,3.88,86.27,65.06,124.8
5.63,6.17,0.81,84.01,92.53,129.75
5.99,5.29,2.95,51.27,51.49,99.87
4.72,7.15,1.47,50.34,74.28,105.76
4.87,6.44,3.8,80.69,65.9,106.11
5.73,5.46,4.05,89.91,52.44,107.75
6.46,3.99,2.15,97.17,54.72,116.88
3.29,4.67,2.57,77.84,80.64,94.1
4.0,8.15,0.91,79.03,77.4,113.26
1.56,7.88,0.79,67.3,61.99,81.07
5.85,8.7,4.91,77.72,56.74,114.92
1.04,6.01,2.91,72.36,58.61,66.76
4.42,5.64,1.69,51.24,66.68,95.38
2.48,3.45,1.62,66.69,60.77,73.72
1.51,8.95,0.49,91.78,52.4,87.95
3.02,4.26,1.99,62.98,71.6,83.46
6.09,4.3,2.2,59.55,91.23,117.71
4.75,6.59,0.89,68.58,51.28,101.82
4.46,7.99,4.36,95.75,68.22,111.38
1.45,5.07,2.58,76.74,51.45,66.73
1.56,7.44,1.71,73.33,63.86,80.48
5.21,4.91,4.04,90.29,96.44,119.24
6.11,4.67,0.74,80.68,71.19,120.23
4.22,5.01,1.62,94.59,58.57,101.59
4.16,6.59,4.08,85.01,68.08,101.79
1.88,6.81,4.41,58.03,78.67,77.42
3.9,4.62,0.68,51.47,67.55,90.04
5.01,7.67,4.85,58.58,93.99,113.57
5.62,7.5,4.53,86.57,91.78,126.66
7.63,3.5,4.88,61.43,92.81,124.99
4.36,5.77,1.75,82.33,71.17,106.2
1.28,5.01,2.34,89.02,84.96,82.55
5.79,6.82,3.43,75.48,57.89,111.53
3.7,6.99,1.19,52.64,55.58,89.92
6.07,3.71,2.33,82.76,90.11,121.99
4.57,3.7,1.93,91.99,97.64,115.06
3.28,7.84,0.39,79.81,78.94,107.73
4.69,5.84,1.26,62.99,96.5,114.68
7.67,6.4,2.78,95.95,69.96,139.43
5.93,4.72,1.65,62.1,52.92,104.0
4.11,5.06,4.41,92.72,74.74,101.04
7.72,3.22,2.0,71.47,94.59,134.39
1.27,6.09,4.83,90.91,88.81,82.8
7.4,4.21,0.92,95.22,74.91,135.91
7.64,3.11,4.55,76.49,58.51,115.3
6.13,8.39,3.87,69.47,87.79,128.58
2.35,5.85,4.18,55.1,97.13,85.71
6.6,3.52,2.39,53.87,50.53,101.57
4.86,6.62,2.64,56.18,62.28,100.09
2.31,5.04,0.64,89.22,76.55,91.98
7.88,3.12,3.24,81.68,67.39,125.22
3.84,8.86,0.59,92.35,68.14,114.89
4.38,7.29,1.42,63.07,93.97,114.94
3.44,4.16,3.59,74.2,52.36,79.51
5.9,5.35,0.47,87.71,57.0,117.3
5.26,4.12,3.43,94.05,97.21,119.96
2.58,6.73,3.81,81.63,50.85,80.62
3.9,3.68,0.43,69.65,66.83,92.89
7.6,3.5,3.81,76.93,60.5,118.51
6.21,6.77,3.15,82.66,62.0,119.48
1.91,4.66,2.34,82.9,96.4,89.91
6.45,3.93,1.74,87.7,88.63,128.14
3.19,6.24,0.59,81.67,84.69,104.66
1.39,6.8,3.16,53.7,85.53,76.97
1.62,7.39,1.8,87.66,63.98,85.01
3.85,6.79,2.86,73.67,68.05,98.61
4.29,7.17,4.77,89.87,51.46,98.12
3.93,4.74,2.16,74.41,53.99,89.16
3.33,3.22,4.44,54.52,63.66,72.58
7.23,7.73,0.43,95.47,89.84,151.94
7.86,5.38,1.31,75.21,54.06,128.4
1.75,7.92,2.02,58.13,55.29,75.03
2.06,3.64,1.37,88.41,78.93,84.82
2.09,7.82,3.83,77.68,72.24,86.75
4.7,8.73,1.62,59.96,61.24,107.71
1.92,7.73,0.08,50.02,51.26,75.78
3.62,6.01,2.78,88.21,50.81,91.79
2.43,6.27,2.35,56.6,96.84,91.73
6.68,6.69,0.11,82.57,93.94,142.28
1.32,8.42,2.31,95.03,80.77,93.3
7.15,7.38,2.8,95.81,63.88,135.23
4.0,8.9,3.33,59.22,68.75,101.28
4.9,4.79,2.5,83.59,88.82,114.06
6.8,6.29,0.82,56.96,70.91,123.87
5.82,4.91,4.81,64.08,95.59,114.94
6.39,5.43,3.04,70.22,72.78,117.91
5.91,4.49,3.24,61.2,87.85,113.64
4.28,5.58,4.64,67.73,64.7,92.16
7.14,3.35,2.89,96.39,84.46,131.21
2.91,6.84,4.64,65.0,86.84,91.65
2.57,5.39,1.16,76.39,58.1,83.14
6.13,7.4,3.89,98.59,70.75,127.47
6.96,6.34,3.43,69.49,78.8,127.18
2.84,5.4,1.17,97.69,50.09,88.78
2.6,8.3,1.7,70.98,95.0,104.22
1.0,4.38,1.44,75.61,89.56,77.81
7.34,5.05,0.1,86.71,79.62,138.87
1.08,7.08,2.26,84.63,72.99,81.05
4.93,8.93,2.01,73.19,50.05,109.12
1.95,3.29,1.9,50.81,70.31,66.95
2.77,5.3,3.59,64.96,74.29,82.81
7.91,5.08,4.72,94.54,71.99,134.15
5.35,3.55,2.6,52.61,79.14,101.04
7.55,7.36,3.72,60.98,82.66,133.98
7.99,7.43,0.35,85.94,93.49,156.71
4.04,6.28,3.02,61.97,55.33,89.88
3.87,8.11,2.91,76.18,72.56,105.18
7.31,4.5,2.57,86.37,84.83,133.97
1.5,5.07,0.9,89.52,72.14,82.64
2.79,4.18,0.2,51.69,72.24,81.63
3.44,8.16,3.41,85.57,85.75,108.58
6.64,8.46,0.61,77.66,79.6,139.05
2.05,7.14,1.15,69.53,69.03,86.02
1.5,4.38,0.22,77.51,95.03,87.48
2.11,7.17,2.75,59.18,77.91,83.88
2.1,4.95,4.38,68.78,58.83,69.12
6.56,6.01,1.92,53.79,66.25,115.86
6.04,8.14,2.18,60.37,69.97,120.48
2.33,5.35,2.7,53.13,60.19,71.64
2.86,5.65,2.09,62.73,55.14,79.41
3.43,5.9,2.01,72.94,84.46,100.18
5.46,7.42,1.46,75.72,60.23,115.3
6.47,5.53,2.21,84.7,68.06,123.07
3.36,5.68,4.52,73.78,75.36,90.49
7.35,5.36,1.5,57.78,58.26,119.87
2.04,7.51,2.71,53.46,73.22,80.74
7.41,7.88,0.63,53.84,96.13,143.66
7.02,7.22,3.1,62.13,75.94,127.67
2.58,7.55,3.88,97.07,87.37,102.15
1.81,4.28,2.26,96.89,91.32,90.19
6.71,3.24,4.02,62.94,67.09,107.8
4.45,4.71,1.93,59.47,72.89,97.29
2.49,4.15,2.8,93.91,90.34,93.58
3.35,7.41,0.57,58.54,63.78,94.28
1.69,7.36,0.9,64.68,95.48,93.07
5.96,8.97,4.75,78.81,81.68,127.35
4.35,6.18,1.52,75.65,90.96,113.7
7.57,5.9,0.21,69.94,56.12,128.86
5.9,8.97,2.76,51.25,64.54,115.65
5.11,5.72,1.45,85.04,85.04,119.73
5.03,8.86,4.58,82.47,65.81,113.78
2.2,7.16,2.55,90.27,86.49,97.87
4.01,6.06,0.43,99.85,85.4,117.56
1.81,3.58,3.64,80.87,74.8,73.92
6.43,8.57,0.82,87.15,84.17,141.7
4.68,4.2,1.31,52.74,66.18,94.4
6.97,3.9,0.89,92.12,56.65,122.92
3.97,3.11,4.4,52.98,59.43,75.93
5.46,8.73,4.78,59.1,62.79,108.62
2.3,3.06,0.65,66.99,60.49,72.86
4.74,4.65,3.33,71.92,85.91,105.93
4.36,6.64,0.89,69.58,60.66,102.5
2.99,5.71,3.07,70.44,81.65,91.71
4.96,3.03,1.0,62.35,54.19,92.11
6.64,3.26,3.23,84.38,60.61,112.62
5.01,7.08,4.6,94.38,61.49,110.05
3.8,5.77,0.45,54.91,71.79,95.77
5.17,7.93,2.03,98.74,80.64,128.15
4.44,6.06,2.28,69.62,64.39,100.23
6.54,6.41,2.21,95.41,78.2,133.55
3.13,8.53,2.72,97.27,80.93,109.84
2.47,7.07,0.05,80.85,82.5,100.58
3.11,5.74,3.9,54.51,80.96,86.14
7.54,6.1,1.14,86.36,68.3,137.13
6.04,5.64,2.5,60.16,64.68,110.17
4.94,3.3,0.54,90.41,71.13,108.88
2.68,5.63,3.87,53.72,69.29,77.06
2.35,3.44,3.26,89.76,52.27,72.73
5.44,8.33,1.0,65.1,96.19,129.99
6.04,7.66,0.63,99.29,61.58,130.54
4.42,7.61,4.55,98.76,79.07,114.72
1.01,5.21,0.55,63.1,81.61,75.21
1.8,4.27,1.39,52.94,94.35,79.87
5.58,5.73,3.07,59.53,83.65,112.58
5.46,6.16,3.93,91.88,90.31,123.44
3.35,7.87,4.94,62.3,65.98,88.95
7.14,4.71,4.81,80.64,53.18,114.25
4.81,7.3,1.36,69.72,72.3,112.35
2.22,3.37,4.59,79.61,65.2,70.91
2.19,4.35,2.81,86.96,70.93,81.55
7.02,7.45,4.34,67.88,50.52,117.45
3.4,4.57,0.36,75.65,72.29,95.18
2.48,5.36,3.22,84.29,91.41,93.84
6.53,8.21,2.85,94.24,74.33,135.74
7.21,3.58,3.32,56.24,53.64,107.27
2.43,8.3,2.24,83.07,63.19,92.5
1.18,6.09,0.68,84.83,73.6,82.48
1.43,4.63,4.15,72.64,55.59,62.47
7.12,3.12,2.79,63.06,50.58,107.04
7.71,7.68,3.44,71.01,73.7,136.28
6.1,3.69,2.6,71.91,97.34,121.28
5.15,8.99,2.48,64.26,89.12,123.29
5.1,5.58,2.01,76.35,79.93,113.52
7.53,7.08,2.61,57.24,50.27,121.05
3.77,8.23,3.0,56.23,64.7,95.39
1.53,8.08,3.35,90.96,69.27,86.27
2.95,8.2,0.49,99.51,73.65,109.49
2.68,5.62,1.88,76.2,94.67,97.93
6.57,7.57,0.22,68.89,83.13,135.32
2.03,3.2,0.08,69.54,77.5,79.54
6.61,6.01,2.58,98.05,56.82,124.53
4.98,8.31,2.26,65.03,88.32,120.08
6.86,7.63,0.63,58.99,56.68,123.72
5.81,6.77,0.62,83.38,75.99,126.75
2.4,3.23,2.23,98.55,86.64,91.01
6.59,5.75,4.64,53.8,66.63,110.03
3.35,7.93,0.03,85.51,92.71,116.64
4.42,7.94,1.45,74.99,54.88,105.14
2.62,6.17,0.79,77.65,95.2,101.87
5.64,6.11,3.14,62.04,89.55,117.22
2.29,6.87,2.65,88.19,58.08,85.61
5.32,4.4,2.26,83.04,51.96,102.24
7.1,5.63,4.85,74.83,76.32,124.02
5.78,8.6,1.7,99.42,72.7,133.37
4.29,8.3,4.62,50.64,56.67,92.1
4.09,5.29,1.92,74.61,75.89,101.55
3.7,7.58,3.08,84.82,97.69,114.45
6.8,8.54,4.58,51.77,65.58,119.41
6.55,5.9,2.29,95.59,86.85,135.45
4.72,4.35,0.63,90.6,70.98,109.86
3.45,3.05,2.28,72.07,90.67,93.53
4.46,6.36,3.43,65.23,73.55,101.37
3.25,5.39,3.99,86.4,63.11,88.56
5.12,5.13,2.44,95.51,53.08,106.45
2.6,7.68,0.33,97.34,75.88,105.34
2.65,7.34,3.94,91.64,73.7,94.93
4.25,8.3,1.51,88.12,96.11,125.03
6.05,5.73,4.51,89.42,62.71,114.56
3.13,3.17,1.67,97.62,66.05,90.02
6.94,7.06,2.35,75.94,76.85,132.47
4.54,7.63,3.45,64.27,80.96,108.5
3.75,8.59,3.3,96.08,95.0,119.79
4.44,3.75,1.38,90.11,56.19,97.93
3.82,8.58,2.16,51.76,95.08,109.33
4.04,3.96,0.03,73.26,51.54,90.79
3.6,3.59,3.94,97.6,78.52,95.95
1.19,3.15,4.35,71.69,94.89,70.96
1.93,9.0,4.21,65.87,62.11,80.59
3.37,8.31,2.45,81.98,65.29,101.1
5.29,4.3,1.57,79.93,78.04,112.53
2.61,7.23,2.49,90.08,84.11,100.83
1.24,5.47,3.83,77.87,65.5,69.52
6.43,3.01,2.54,69.08,83.39,115.91
7.01,5.49,4.72,90.91,84.59,131.22
5.48,4.81,4.49,81.24,61.37,103.72
5.77,6.23,0.89,78.93,57.6,115.58
1.49,6.8,0.4,88.27,68.7,86.94
4.23,7.49,1.61,51.66,88.76,108.29
1.62,3.03,0.46,71.04,83.0,77.23
7.49,7.41,0.01,98.81,54.79,141.21
2.43,5.88,4.83,90.79,79.43,88.86
7.45,5.64,4.03,90.98,78.41,134.56
7.35,8.52,2.28,86.76,54.35,134.89
5.3,3.3,4.86,52.97,89.22,99.46
6.5,5.58,4.9,58.15,64.21,108.53
7.17,3.77,4.61,79.36,95.68,128.75
3.25,3.42,4.55,71.39,72.55,80.83
5.67,7.02,0.29,99.25,51.18,121.78
4.15,3.42,2.9,69.61,60.73,87.02
6.57,5.65,1.7,83.5,96.47,136.31
5.61,7.81,1.58,55.59,57.4,110.38
1.59,8.22,1.66,58.95,59.95,77.27
5.85,4.52,2.78,60.9,90.69,115.22
4.17,6.12,1.99,97.1,59.3,104.78
5.41,5.33,0.52,98.93,79.24,125.07
4.22,3.54,0.93,91.52,73.86,103.74
1.99,5.65,3.02,96.11,85.44,91.76
5.17,5.77,3.09,81.17,91.31,118.55
7.56,4.84,4.47,90.59,79.97,132.81
6.38,7.26,2.21,95.36,70.21,131.47
6.65,8.24,1.17,53.96,52.05,119.27
1.44,3.42,1.91,88.29,53.17,67.13
7.0,6.18,0.32,62.05,67.25,126.43
6.94,4.04,1.68,79.11,91.64,131.61
1.93,6.17,0.79,86.18,78.26,91.48
1.47,5.29,1.25,98.16,52.11,76.85
3.37,8.51,3.27,88.14,52.58,96.78
1.92,7.31,0.74,56.33,75.3,84.71
3.91,4.45,3.39,88.31,84.09,101.92
2.08,7.36,4.17,74.07,75.78,84.99
6.1,6.24,3.6,56.9,69.19,111.15
2.54,5.12,0.79,98.65,75.02,96.24
5.71,7.12,2.83,68.97,93.68,125.26
4.92,8.89,1.64,53.6,68.11,111.03
7.56,4.3,1.98,93.11,79.55,136.77
2.5,8.5,3.63,56.52,94.33,95.47
3.83,5.62,1.44,71.18,62.62,94.86
2.31,7.05,3.26,83.89,58.84,84.09
7.12,6.6,0.18,65.13,77.91,134.24
5.14,3.31,0.66,55.44,64.12,97.14
6.04,8.86,0.02,73.04,50.64,123.03
3.11,6.04,3.58,72.44,61.64,85.31
6.49,5.75,1.12,62.38,94.18,129.78
1.97,5.61,1.8,80.16,63.48,80.39
7.09,3.58,4.62,51.12,97.34,119.57
1.31,8.49,1.97,99.56,83.88,96.71
1.96,6.25,1.91,68.19,85.38,87.14
1.54,5.35,2.81,62.12,89.63,78.84
5.28,7.04,1.43,82.65,51.17,111.03
7.91,8.31,0.35,92.99,89.46,159.09
4.72,8.27,3.69,75.08,61.3,106.97
7.33,8.08,2.54,89.54,63.93,137.59
3.94,7.11,1.08,89.86,70.54,109.76
3.85,6.18,2.35,63.01,80.93,99.79
3.54,3.85,4.73,61.0,81.57,84.86
1.51,7.1,3.96,88.27,92.7,90.5
3.24,7.65,4.96,62.21,59.25,84.56
7.87,6.19,3.24,60.27,71.42,129.5
3.84,8.21,4.46,90.17,64.63,103.18
6.63,8.62,3.27,51.96,56.8,117.29
3.63,6.69,2.35,64.56,56.35,89.96
5.68,8.0,2.47,55.28,75.45,116.95
3.69,8.55,4.64,94.69,80.31,110.08
2.3,5.62,3.63,55.98,83.98,80.62
2.73,6.56,2.08,63.85,57.55,82.29
7.31,5.99,2.33,70.22,88.95,135.79
7.52,7.57,4.7,94.68,62.38,134.38
7.52,4.45,2.53,75.08,56.42,121.04
3.71,3.41,4.17,55.08,51.38,72.34
6.69,5.84,3.27,66.05,55.82,113.37
1.89,8.05,4.23,60.54,77.09,81.69
2.01,7.21,0.42,50.67,73.43,83.43
5.34,3.72,3.33,67.86,94.67,110.76
7.65,5.65,2.89,89.39,70.52,135.07
4.62,5.54,3.51,59.78,86.49,103.73
5.44,4.71,1.47,94.73,95.2,126.65
7.93,6.29,3.34,59.33,96.85,140.06
3.3,6.14,2.38,96.21,95.66,110.53
6.28,4.91,4.68,61.42,65.38,106.45
1.83,8.62,1.01,80.07,61.55,88.94
5.24,7.55,3.44,72.51,77.74,115.78
7.73,4.06,0.02,79.98,77.11,136.59
7.05,7.16,2.92,55.11,56.36,118.13
6.76,3.01,2.09,55.07,86.01,116.62
7.18,7.37,0.24,71.55,65.08,133.75
7.48,5.08,0.75,87.09,69.43,134.9
6.33,8.36,2.88,66.12,57.94,119.33
4.02,3.77,2.67,81.72,52.61,87.74
5.17,3.81,2.84,84.95,58.27,101.06
7.16,7.43,0.16,72.27,66.48,134.7
1.94,3.13,4.9,96.5,96.91,84.78
4.33,6.98,3.13,98.38,87.64,118.24
1.68,4.8,3.08,72.86,91.53,81.88
6.08,7.34,2.64,84.03,72.26,125.59
4.09,6.78,1.18,90.01,53.38,103.16
4.3,8.85,3.13,65.2,88.41,113.96
6.25,5.13,3.94,92.93,84.54,125.47
7.41,3.57,0.16,99.43,71.25,135.39
2.83,3.11,4.03,97.3,96.6,94.55
1.33,6.86,1.85,88.83,64.82,81.41
6.84,5.38,3.95,74.45,86.54,126.77
5.94,5.28,0.94,94.77,79.76,127.74
4.67,7.8,1.53,77.89,87.37,120.73
1.36,4.86,1.31,59.68,67.44,69.11
7.59,5.39,1.59,61.19,80.8,131.97
6.08,8.96,1.62,51.18,78.21,124.99
1.87,4.19,0.17,81.26,76.53,84.04
6.93,5.62,3.62,96.99,63.77,126.62
4.06,8.8,2.02,56.46,55.94,98.2
7.03,6.57,2.44,62.48,50.88,117.14
5.37,8.14,2.68,70.9,68.96,116.28
4.13,4.17,3.88,81.71,96.61,105.05
6.76,6.48,3.65,85.0,89.66,134.32
7.2,8.31,1.21,89.88,78.48,145.69
2.21,8.0,1.39,96.24,83.16,103.24
6.59,6.78,2.57,57.67,76.44,122.4
5.03,7.38,2.25,68.24,88.94,118.99
2.44,8.32,0.62,69.05,81.54,99.07
7.49,6.88,4.27,81.63,50.21,124.08
7.25,4.78,2.93,88.25,75.82,130.51
5.23,5.31,2.76,60.61,86.67,110.37
3.12,5.11,3.97,53.32,66.89,78.21
1.76,5.59,2.54,70.8,67.48,75.74
1.09,7.42,4.13,70.78,50.06,65.06
1.58,8.86,2.87,73.09,57.94,80.16
6.6,4.37,4.46,57.28,64.87,106.77
1.57,3.23,0.39,92.01,53.45,71.99
2.0,7.61,2.29,75.37,76.12,89.34
5.69,6.2,2.13,96.89,93.64,132.07
6.28,5.36,3.86,61.59,89.67,119.22
6.16,7.68,3.6,56.42,92.7,125.27
5.92,7.64,4.92,67.97,95.11,124.79
3.68,8.26,4.02,94.63,81.58,110.91
2.2,6.91,0.2,64.62,91.42,96.1
4.07,5.93,1.41,59.24,88.98,104.96
4.88,4.11,0.27,98.41,73.15,114.48
5.87,4.06,4.63,87.69,84.76,115.98
6.09,5.04,2.6,77.25,66.6,114.57
4.33,5.3,1.72,64.6,85.14,104.84
4.01,4.14,3.96,69.54,79.33,93.14
1.54,5.53,1.23,55.16,92.04,81.39
7.28,4.9,2.26,55.2,57.67,115.36
6.34,8.02,2.64,55.29,89.16,128.12
5.94,5.82,0.44,78.52,51.06,114.03
3.02,6.98,0.56,97.95,80.58,108.64
6.37,5.72,3.44,52.07,50.27,103.29
3.52,6.83,0.84,65.22,53.97,91.65
1.7,6.73,1.08,67.47,91.17,90.04
6.58,7.93,1.61,63.23,92.69,135.86
6.85,6.56,4.94,84.75,90.09,132.88
4.15,4.37,4.97,73.54,83.21,95.86
7.72,3.56,2.01,85.09,54.59,123.46
7.35,6.66,0.35,68.76,71.12,134.49
5.03,5.16,0.48,53.27,86.7,110.46
5.4,3.94,2.93,65.79,95.11,112.35
1.02,5.94,2.34,51.36,82.66,70.81
5.91,8.26,3.63,52.74,88.18,121.82
6.72,5.17,2.09,75.87,92.74,131.63
6.75,8.13,3.64,93.21,93.95,143.38
3.71,4.48,4.65,61.33,78.96,87.46
3.15,3.68,3.88,65.0,91.02,87.56
4.02,3.73,2.07,65.62,58.59,86.31
7.05,8.54,4.72,55.46,82.26,129.16
2.03,5.69,2.43,70.53,56.62,74.32
7.68,3.13,0.47,74.95,95.17,138.12
7.37,8.6,3.59,83.27,91.05,146.36
7.07,3.93,4.87,82.81,80.67,122.76
1.32,7.35,3.83,85.34,73.28,81.16
5.36,5.97,1.64,99.7,57.14,115.64
4.85,8.64,2.92,52.14,87.81,114.48
5.28,4.59,3.01,71.43,68.38,104.06
1.24,7.4,2.1,76.74,86.64,86.88
6.05,7.32,3.25,95.24,88.28,133.76
7.19,7.86,3.88,65.51,52.13,121.04
4.88,7.78,0.84,66.88,69.34,113.37
2.3,4.12,3.26,58.65,73.52,73.57
3.47,5.68,2.11,93.63,81.39,104.66
2.59,7.86,3.29,53.42,56.84,79.06
3.99,6.61,0.95,61.82,91.72,109.11
2.96,6.47,4.53,82.35,74.73,91.59
3.09,3.46,1.72,80.24,96.89,97.59
6.91,3.5,2.29,76.57,81.82,123.78
6.32,8.22,4.35,88.8,83.19,132.72
2.49,7.96,3.77,70.04,58.5,83.15
2.54,6.15,0.58,92.52,94.39,105.69
2.76,4.69,1.4,74.46,88.42,93.8
5.59,8.23,1.7,58.47,82.91,122.28
4.41,5.79,0.21,94.09,87.19,119.78
1.94,6.56,0.83,77.29,70.16,86.76
3.93,4.14,2.69,62.98,84.57,95.15
4.32,6.3,4.88,87.98,65.14,100.48
7.44,8.72,0.18,96.43,86.76,156.42
3.48,5.71,2.71,75.55,57.6,88.72
3.69,7.63,0.33,69.44,79.27,107.96
6.49,5.1,0.31,76.78,61.53,120.76
5.76,7.3,1.32,56.62,66.56,114.76
2.0,4.04,3.8,60.64,65.94,67.08
3.53,6.44,3.69,70.04,87.44,99.69
7.25,6.35,4.89,70.86,88.45,131.14
7.08,5.46,3.73,68.3,87.05,127.92
6.16,7.07,3.33,86.74,53.45,117.39
6.61,3.63,0.31,93.54,53.88,119.42
6.1,6.1,2.48,51.79,68.08,111.04
3.91,8.35,2.12,62.76,92.82,111.95
5.56,4.28,4.66,83.4,84.22,112.32
2.51,7.75,3.05,89.08,90.24,102.51
4.76,6.59,1.87,58.81,52.19,97.36
5.33,4.8,1.96,68.72,51.31,99.59
5.44,6.43,2.03,69.06,83.01,118.11
1.15,4.08,1.08,82.26,96.16,83.58
2.49,8.96,1.76,80.92,73.72,99.51
6.41,8.52,2.31,67.5,93.71,136.37
5.27,4.25,4.58,55.24,85.17,101.67
3.32,5.72,1.71,87.66,87.68,104.97
7.52,7.51,4.8,84.28,74.69,135.81
4.02,7.65,1.02,83.73,61.62,106.86
2.43,7.54,1.34,68.03,54.26,83.92
7.69,7.25,3.3,65.79,72.81,133.18
5.28,4.17,0.36,56.25,71.64,104.84
1.25,8.35,1.31,91.04,89.79,96.86
1.7,6.69,3.09,77.81,75.41,82.69
6.88,5.73,3.59,67.08,81.85,124.75
2.46,5.52,1.56,71.91,62.56,82.19
7.46,4.12,1.54,75.08,56.3,121.5
4.83,3.8,2.82,78.91,62.87,98.06
2.48,4.05,0.22,84.58,86.01,93.85
3.58,4.13,0.81,83.58,81.31,100.59
5.91,7.65,4.97,60.3,88.45,119.66
5.83,8.9,0.97,68.99,91.43,134.46
2.52,6.96,2.38,68.24,79.05,90.93
7.36,5.91,1.69,66.55,77.53,131.53
7.04,8.09,0.65,65.87,72.93,135.28
3.66,4.06,3.01,99.53,85.01,102.99
5.61,3.1,0.75,80.14,91.77,119.07
1.33,4.04,4.26,64.46,50.51,55.15
2.64,4.49,3.16,77.72,70.63,82.46
7.08,3.11,2.72,80.27,66.33,118.26
1.01,7.81,2.03,55.5,65.76,71.4
1.7,6.28,4.36,92.31,76.72,83.8
2.43,5.47,4.68,72.16,73.91,80.11
5.5,3.74,2.5,73.37,53.65,99.2
2.62,8.07,1.37,91.77,95.97,110.92
6.21,5.11,1.31,50.28,93.09,120.88
1.26,3.95,3.74,92.14,81.4,75.91
4.42,7.87,4.72,95.96,85.7,117.01
5.69,5.62,1.28,74.29,69.12,115.47
